InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription_x,MissingCustomerID_x,MissingDescription_x,IsCancelled_x,IsReturn_x,IsFreeItem_x,TotalPrice_x,Year_x,Month_x,MonthYear_x,YearQuarter_x,Hour_x,Minute_x,Time_x,TimeOfDay_x,OriginalDescription_y,MissingCustomerID_y,MissingDescription_y,IsCancelled_y,IsReturn_y,IsFreeItem_y,TotalPrice_y,Year_y,Month_y,MonthYear_y,YearQuarter_y,Hour_y,Minute_y,Time_y,TimeOfDay_y
561326,21294,ETCHED GLASS COASTER,-227,2011-07-26 13:50:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,50,13:50:00,Afternoon,,,,,,,,,,,,,,,
561354,21792,CLASSIC FRENCH STYLE BASKET GREEN ,-8,2011-07-26 14:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,50,14:50:00,Afternoon,,,,,,,,,,,,,,,
561362,84415A,PINK FLOCK SUEDE CUSHION COVER ,-11,2011-07-26 15:41:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,15,41,15:41:00,Afternoon,,,,,,,,,,,,,,,
561364,84415B,BLUE FLOCK CUSHION COVER ,-4,2011-07-26 15:42:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,15,42,15:42:00,Afternoon,,,,,,,,,,,,,,,
561475,84584,PINK GINGHAM CAT WITH SCARF,-3,2011-07-27 13:29:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,29,13:29:00,Afternoon,,,,,,,,,,,,,,,
561476,21839,MUMMY MOUSE RED GINGHAM RIBBON,-36,2011-07-27 13:29:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,29,13:29:00,Afternoon,,,,,,,,,,,,,,,
561478,20954,*USB Office Mirror Ball,-2,2011-07-27 13:32:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,32,13:32:00,Afternoon,,,,,,,,,,,,,,,
561479,21594,Dr. Jam's Arouzer Stress Ball,-1,2011-07-27 13:32:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,32,13:32:00,Afternoon,,,,,,,,,,,,,,,
561480,21858,,-12,2011-07-27 13:32:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,32,13:32:00,Afternoon,,,,,,,,,,,,,,,
561481,20684,STRAWBERRY DREAM CHILDS UMBRELLA,-27,2011-07-27 13:38:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,38,13:38:00,Afternoon,,,,,,,,,,,,,,,
561482,21432,,-2,2011-07-27 13:39:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,39,13:39:00,Afternoon,,,,,,,,,,,,,,,
561484,77081,,-39,2011-07-27 13:41:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,41,13:41:00,Afternoon,,,,,,,,,,,,,,,
561486,21765,,-2,2011-07-27 13:48:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,48,13:48:00,Afternoon,,,,,,,,,,,,,,,
561487,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-07-27 13:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,51,13:51:00,Afternoon,,,,,,,,,,,,,,,
561489,84905,PINK BUTTERFLY CUSHION COVER ,-2,2011-07-27 13:52:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,52,13:52:00,Afternoon,,,,,,,,,,,,,,,
561491,21781,MA CAMPAGNE CUTLERY BOX,-2,2011-07-27 13:56:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,56,13:56:00,Afternoon,,,,,,,,,,,,,,,
561492,22528,GARDENERS KNEELING PAD,-1,2011-07-27 13:57:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,57,13:57:00,Afternoon,,,,,,,,,,,,,,,
561493,84761,,-11,2011-07-27 13:59:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,13,59,13:59:00,Afternoon,,,,,,,,,,,,,,,
561494,18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,-23,2011-07-27 14:04:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,4,14:04:00,Afternoon,,,,,,,,,,,,,,,
561496,17090D,VANILLA INCENSE 40 CONES IN TIN,-10,2011-07-27 14:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,8,14:08:00,Afternoon,,,,,,,,,,,,,,,
561498,21610,,-14,2011-07-27 14:10:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,10,14:10:00,Afternoon,,,,,,,,,,,,,,,
561500,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-1,2011-07-27 14:12:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,12,14:12:00,Afternoon,,,,,,,,,,,,,,,
561501,21278,VINTAGE KITCHEN PRINT PUDDINGS,-1,2011-07-27 14:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,13,14:13:00,Afternoon,,,,,,,,,,,,,,,
561503,22194,BLACK DINER WALL CLOCK,-4,2011-07-27 14:14:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,14,14:14:00,Afternoon,,,,,,,,,,,,,,,
561504,21361,LOVE LARGE WOOD LETTERS ,-7,2011-07-27 14:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,15,14:15:00,Afternoon,,,,,,,,,,,,,,,
561505,84925D,LA PALMIERA WALL THERMOMETER,-12,2011-07-27 14:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,16,14:16:00,Afternoon,,,,,,,,,,,,,,,
561506,72051S,BAG OF SILVER STONES,-1,2011-07-27 14:18:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,18,14:18:00,Afternoon,,,,,,,,,,,,,,,
561523,20973,12 PENCIL SMALL TUBE WOODLAND,-45,2011-07-27 17:38:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,17,38,17:38:00,Afternoon,,,,,,,,,,,,,,,
561524,16020C,CLEAR STATIONERY BOX SET ,-2,2011-07-27 17:39:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,17,39,17:39:00,Afternoon,,,,,,,,,,,,,,,
561525,84466,TOP SECRET PEN SET,-1,2011-07-27 17:40:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,17,40,17:40:00,Afternoon,,,,,,,,,,,,,,,
561526,21051,RIBBONS PURSE ,-2,2011-07-27 17:40:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,17,40,17:40:00,Afternoon,,,,,,,,,,,,,,,
561527,20666,ECONOMY HOLIDAY PURSE,-5,2011-07-27 17:40:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,17,40,17:40:00,Afternoon,,,,,,,,,,,,,,,
561536,84927E,FLOWERS TILE HOOK,-2,2011-07-28 09:58:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,9,58,09:58:00,Morning,,,,,,,,,,,,,,,
561538,84927D,LA PALMIERA TILE HOOK,-1,2011-07-28 09:58:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,9,58,09:58:00,Morning,,,,,,,,,,,,,,,
561539,79026B,"S/4 ICON COASTER,ELVIS LIVES",-1,2011-07-28 10:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,8,10:08:00,Morning,,,,,,,,,,,,,,,
561540,84279B,CHERRY BLOSSOM DECORATIVE FLASK,-1,2011-07-28 10:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,8,10:08:00,Morning,,,,,,,,,,,,,,,
561541,21658,GLASS  BEURRE DISH,-1,2011-07-28 10:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,9,10:09:00,Morning,,,,,,,,,,,,,,,
561543,22202,MILK PAN PINK POLKADOT,-1,2011-07-28 10:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,10,10:10:00,Morning,,,,,,,,,,,,,,,
561553,21392,RED POLKADOT PUDDING BOWL,-29,2011-07-28 10:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,20,10:20:00,Morning,,,,,,,,,,,,,,,
561555,37477B,,-11,2011-07-28 10:21:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,21,10:21:00,Morning,,,,,,,,,,,,,,,
561557,37477C,,-31,2011-07-28 10:21:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,10,21,10:21:00,Morning,,,,,,,,,,,,,,,
561609,47589,CONGRATULATIONS BUNTING,-1,2011-07-28 12:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,12,24,12:24:00,Morning,,,,,,,,,,,,,,,
561639,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,-346,2011-07-28 14:58:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,58,14:58:00,Afternoon,,,,,,,,,,,,,,,
561640,84802B,,-125,2011-07-28 14:58:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,58,14:58:00,Afternoon,,,,,,,,,,,,,,,
561663,22501,PICNIC BASKET WICKER LARGE,-108,2011-07-28 16:40:00,0.0,,United Kingdom,incorrectly put back into stock,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,16,40,16:40:00,Afternoon,,,,,,,,,,,,,,,
561668,44091A,BLUE CRUSOE CHECK LAMPSHADE,-2,2011-07-28 17:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,17,3,17:03:00,Afternoon,,,,,,,,,,,,,,,
561805,23284,DOORMAT KEEP CALM AND COME IN,-15,2011-07-29 14:42:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,7,2011-07,2011Q3,14,42,14:42:00,Afternoon,,,,,,,,,,,,,,,
561918,85127,SMALL SQUARE CUT GLASS CANDLESTICK,-6,2011-08-01 12:05:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,5,12:05:00,Morning,,,,,,,,,,,,,,,
561919,85017B,ENVELOPE 50 BLOSSOM IMAGES,-188,2011-08-01 12:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,8,12:08:00,Morning,,,,,,,,,,,,,,,
561920,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,-52,2011-08-01 12:10:00,0.0,,United Kingdom,Damages/samples,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,10,12:10:00,Morning,,,,,,,,,,,,,,,
561921,22044,CHRISTMAS CARD STACK OF PRESENTS,-240,2011-08-01 12:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,11,12:11:00,Morning,,,,,,,,,,,,,,,
561924,22042,CHRISTMAS CARD SINGING ANGEL,-197,2011-08-01 12:27:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,27,12:27:00,Morning,,,,,,,,,,,,,,,
561927,22740,POLKADOT PEN,-1060,2011-08-01 12:49:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,49,12:49:00,Morning,,,,,,,,,,,,,,,
562164,21257,VICTORIAN SEWING BOX MEDIUM,-94,2011-08-03 12:08:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,8,12:08:00,Morning,,,,,,,,,,,,,,,
562212,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,-97,2011-08-03 13:28:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,13,28,13:28:00,Afternoon,,,,,,,,,,,,,,,
562278,21391,FRENCH LAVENDER SCENT HEART,-342,2011-08-04 10:27:00,0.0,,United Kingdom,Sold as 1 on dotcom,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,10,27,10:27:00,Morning,,,,,,,,,,,,,,,
562279,21391,FRENCH LAVENDER SCENT HEART,-26,2011-08-04 10:28:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,10,28,10:28:00,Morning,,,,,,,,,,,,,,,
562352,21735,TWO DOOR CURIO CABINET,-59,2011-08-04 13:12:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,13,12,13:12:00,Afternoon,,,,,,,,,,,,,,,
562382,22927,GREEN GIANT GARDEN THERMOMETER,-40,2011-08-04 15:36:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,36,15:36:00,Afternoon,,,,,,,,,,,,,,,
562383,22523,CHILDS GARDEN FORK PINK,-90,2011-08-04 15:37:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,37,15:37:00,Afternoon,,,,,,,,,,,,,,,
562384,23175,REGENCY MILK JUG PINK ,-44,2011-08-04 15:41:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,41,15:41:00,Afternoon,,,,,,,,,,,,,,,
562385,47559B,TEA TIME OVEN GLOVE,-84,2011-08-04 15:42:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,42,15:42:00,Afternoon,,,,,,,,,,,,,,,
562386,84596L,BISCUITS SMALL BOWL LIGHT BLUE,-21,2011-08-04 15:43:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,43,15:43:00,Afternoon,,,,,,,,,,,,,,,
562390,21246,RED RETROSPOT BIG BOWL,-92,2011-08-04 16:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,16,0,16:00:00,Afternoon,,,,,,,,,,,,,,,
562391,22854,CREAM SWEETHEART EGG HOLDER,-40,2011-08-04 16:02:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,16,2,16:02:00,Afternoon,,,,,,,,,,,,,,,
562463,85152,HAND OVER THE CHOCOLATE   SIGN ,-6,2011-08-05 11:30:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,11,30,11:30:00,Morning,,,,,,,,,,,,,,,
562464,20701,PINK CAT FLORAL CUSHION COVER ,-24,2011-08-05 11:31:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,11,31,11:31:00,Morning,,,,,,,,,,,,,,,
562544,84920,PINK FLOWER FABRIC PONY,-9,2011-08-05 15:46:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,46,15:46:00,Afternoon,,,,,,,,,,,,,,,
562546,20694,FLORAL PINK MONSTER,-110,2011-08-05 15:46:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,46,15:46:00,Afternoon,,,,,,,,,,,,,,,
562547,21918,SET 12 KIDS COLOUR  CHALK STICKS,-343,2011-08-05 15:49:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,49,15:49:00,Afternoon,,,,,,,,,,,,,,,
562548,23084,RABBIT NIGHT LIGHT,-84,2011-08-05 16:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,16,0,16:00:00,Afternoon,,,,,,,,,,,,,,,
562653,21359,RELAX LARGE WOOD LETTERS,-30,2011-08-08 13:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,13,35,13:35:00,Afternoon,,,,,,,,,,,,,,,
562785,21033,JUMBO BAG CHARLIE AND LOLA TOYS,-455,2011-08-09 13:32:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,13,32,13:32:00,Afternoon,,,,,,,,,,,,,,,
562855,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,-124,2011-08-10 10:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,10,16,10:16:00,Morning,,,,,,,,,,,,,,,
563148,21033,JUMBO BAG CHARLIE AND LOLA TOYS,-37,2011-08-12 11:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,11,35,11:35:00,Morning,,,,,,,,,,,,,,,
563244,22740,POLKADOT PEN,-36,2011-08-15 10:49:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,10,49,10:49:00,Morning,,,,,,,,,,,,,,,
563453,21033,JUMBO BAG CHARLIE AND LOLA TOYS,-24,2011-08-16 14:34:00,0.0,,United Kingdom,taig adjust no stock,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,14,34,14:34:00,Afternoon,,,,,,,,,,,,,,,
563650,79163,BLACK CHAMPAGNE GLASS,-156,2011-08-18 10:43:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,10,43,10:43:00,Morning,,,,,,,,,,,,,,,
563652,22461,SAVOY ART DECO CLOCK,-36,2011-08-18 10:43:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,10,43,10:43:00,Morning,,,,,,,,,,,,,,,
563700,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,-553,2011-08-18 13:55:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,13,55,13:55:00,Afternoon,,,,,,,,,,,,,,,
563704,37342,POLKADOT COFFEE CUP & SAUCER PINK,-66,2011-08-18 14:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,14,3,14:03:00,Afternoon,,,,,,,,,,,,,,,
563715,90120D,WHITE MURANO TWIST BRACELET,-18,2011-08-18 16:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,16,8,16:08:00,Afternoon,,,,,,,,,,,,,,,
564667,23084,RABBIT NIGHT LIGHT,-400,2011-08-26 15:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,15,8,15:08:00,Afternoon,,,,,,,,,,,,,,,
564914,85132C,CHARLIE AND LOLA FIGURES TINS,-109,2011-08-31 12:40:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,12,40,12:40:00,Morning,,,,,,,,,,,,,,,
565042,85185B,PINK HORSE SOCK PUPPET,-27,2011-08-31 17:01:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,1,17:01:00,Afternoon,,,,,,,,,,,,,,,
565045,21670,BLUE SPOT CERAMIC DRAWER KNOB,-115,2011-08-31 17:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,3,17:03:00,Afternoon,,,,,,,,,,,,,,,
565046,22606,WOODEN SKITTLES GARDEN SET,-49,2011-08-31 17:04:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,4,17:04:00,Afternoon,,,,,,,,,,,,,,,
565048,84976,RECTANGULAR SHAPED MIRROR,-66,2011-08-31 17:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,6,17:06:00,Afternoon,,,,,,,,,,,,,,,
565049,21907,I'M ON HOLIDAY METAL SIGN,-77,2011-08-31 17:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,9,17:09:00,Afternoon,,,,,,,,,,,,,,,
565052,21179,NO JUNK MAIL METAL SIGN,-60,2011-08-31 17:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,11,17:11:00,Afternoon,,,,,,,,,,,,,,,
565055,21172,PARTY METAL SIGN ,-10,2011-08-31 17:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,11,17:11:00,Afternoon,,,,,,,,,,,,,,,
565057,82551,LAUNDRY 15C METAL SIGN,-110,2011-08-31 17:12:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,12,17:12:00,Afternoon,,,,,,,,,,,,,,,
565060,21165,BEWARE OF THE CAT METAL SIGN ,-46,2011-08-31 17:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,15,17:15:00,Afternoon,,,,,,,,,,,,,,,
565063,21175,GIN + TONIC DIET METAL SIGN,-18,2011-08-31 17:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,15,17:15:00,Afternoon,,,,,,,,,,,,,,,
565069,20665,RED RETROSPOT PURSE ,-49,2011-08-31 17:18:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,18,17:18:00,Afternoon,,,,,,,,,,,,,,,
565071,84754,S/15 SILVER GLASS BAUBLES IN BAG,-242,2011-08-31 17:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,21,17:21:00,Afternoon,,,,,,,,,,,,,,,
565072,21820,GLITTER HEART GARLAND WITH BELLS ,-210,2011-08-31 17:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,8,2011-08,2011Q3,17,22,17:22:00,Afternoon,,,,,,,,,,,,,,,
565275,90209C,PINK ENAMEL+GLASS HAIR COMB,-72,2011-09-02 11:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,11,8,11:08:00,Morning,,,,,,,,,,,,,,,
565296,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-967,2011-09-02 12:04:00,0.0,,United Kingdom,code mix up? 84930,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,4,12:04:00,Morning,,,,,,,,,,,,,,,
565297,84877D,BLUE ROUND COMPACT MIRROR,-203,2011-09-02 12:06:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,6,12:06:00,Morning,,,,,,,,,,,,,,,
565302,21682,LARGE MEDINA STAMPED METAL BOWL ,-156,2011-09-02 12:16:00,0.0,,United Kingdom,?display?,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,16,12:16:00,Morning,,,,,,,,,,,,,,,
565304,16259,PIECE OF CAMO STATIONERY SET,-3167,2011-09-02 12:18:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,18,12:18:00,Morning,,,,,,,,,,,,,,,
565306,21830,ASSORTED CREEPY CRAWLIES,-252,2011-09-02 12:20:00,0.0,,United Kingdom,sold as 1,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,20,12:20:00,Morning,,,,,,,,,,,,,,,
565307,21830,ASSORTED CREEPY CRAWLIES,-443,2011-09-02 12:20:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,20,12:20:00,Morning,,,,,,,,,,,,,,,
565308,21829,DINOSAUR KEYRINGS ASSORTED,-432,2011-09-02 12:22:00,0.0,,United Kingdom,sold as 1,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,22,12:22:00,Morning,,,,,,,,,,,,,,,
565310,21829,DINOSAUR KEYRINGS ASSORTED,-1897,2011-09-02 12:26:00,0.0,,United Kingdom,?missing,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,26,12:26:00,Morning,,,,,,,,,,,,,,,
565314,84660C,PINK STITCHED WALL CLOCK,-21,2011-09-02 12:43:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,12,43,12:43:00,Morning,,,,,,,,,,,,,,,
565370,82494L,WOODEN FRAME ANTIQUE WHITE ,-33,2011-09-02 15:04:00,0.0,,United Kingdom,crushed ctn,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,15,4,15:04:00,Afternoon,,,,,,,,,,,,,,,
565371,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-13,2011-09-02 15:04:00,0.0,,United Kingdom,crushed,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,15,4,15:04:00,Afternoon,,,,,,,,,,,,,,,
565385,22435,SET OF 9 HEART SHAPED BALLOONS,-434,2011-09-02 15:46:00,0.0,,United Kingdom,?missing,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,15,46,15:46:00,Afternoon,,,,,,,,,,,,,,,
565389,47343A,FUSCHIA FLOWER PURSE WITH BEADS,-16,2011-09-02 16:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,16,19,16:19:00,Afternoon,,,,,,,,,,,,,,,
565935,23064,CINDERELLA CHANDELIER ,-8,2011-09-08 10:46:00,0.0,,United Kingdom,Crushed,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,10,46,10:46:00,Morning,,,,,,,,,,,,,,,
565938,23066,SMALL DECO JEWELLERY STAND,-13,2011-09-08 10:54:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,10,54,10:54:00,Morning,,,,,,,,,,,,,,,
566066,15060B,FAIRY CAKE DESIGN UMBRELLA,-52,2011-09-08 16:36:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,16,36,16:36:00,Afternoon,,,,,,,,,,,,,,,
566067,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-95,2011-09-08 16:36:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,16,36,16:36:00,Afternoon,,,,,,,,,,,,,,,
566068,22268,DECORATION SITTING BUNNY,-86,2011-09-08 16:37:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,16,37,16:37:00,Afternoon,,,,,,,,,,,,,,,
566121,23306,SET OF 36 DOILIES PANTRY DESIGN,-682,2011-09-09 10:56:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,10,56,10:56:00,Morning,,,,,,,,,,,,,,,
566122,23084,RABBIT NIGHT LIGHT,-484,2011-09-09 10:57:00,0.0,,United Kingdom,temp adjustment,True,False,False,True,True,-0.0,2011,9,2011-09,2011Q3,10,57,10:57:00,Morning,,,,,,,,,,,,,,,
