InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,TotalPrice,Year,Month,MonthYear,YearQuarter,Time,Hour,Minute,Weekday,TimeOfDay,MissingCustomerID,MissingDescription,IsValidSale,IsValidReturn
C560395,22892,SET OF SALT AND PEPPER TOADSTOOLS,-24,2011-07-18 13:47:00,1.06,15125,United Kingdom,SET OF SALT AND PEPPER TOADSTOOLS,-25.44,2011,7,2011-07,2011Q3,13:47:00,13,47,Monday,Afternoon,False,False,False,True
C560395,22846,BREAD BIN DINER STYLE RED ,-2,2011-07-18 13:47:00,14.95,15125,United Kingdom,BREAD BIN DINER STYLE RED ,-29.9,2011,7,2011-07,2011Q3,13:47:00,13,47,Monday,Afternoon,False,False,False,True
C560396,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,-96,2011-07-18 13:49:00,0.85,18087,United Kingdom,WOODEN TREE CHRISTMAS SCANDINAVIAN,-81.6,2011,7,2011-07,2011Q3,13:49:00,13,49,Monday,Afternoon,False,False,False,True
C560396,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,-96,2011-07-18 13:49:00,0.85,18087,United Kingdom,WOODEN STAR CHRISTMAS SCANDINAVIAN,-81.6,2011,7,2011-07,2011Q3,13:49:00,13,49,Monday,Afternoon,False,False,False,True
C560396,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,-96,2011-07-18 13:49:00,0.85,18087,United Kingdom,WOODEN HEART CHRISTMAS SCANDINAVIAN,-81.6,2011,7,2011-07,2011Q3,13:49:00,13,49,Monday,Afternoon,False,False,False,True
C560409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-07-18 14:24:00,2.95,16717,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,-17.700000000000003,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,84949,SILVER HANGING T-LIGHT HOLDER,-6,2011-07-18 14:24:00,1.65,16717,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-9.899999999999999,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-16,2011-07-18 14:24:00,0.65,16717,United Kingdom,COLOUR GLASS T-LIGHT HOLDER HANGING,-10.4,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2011-07-18 14:24:00,39.95,16717,United Kingdom,SET/4 WHITE RETRO STORAGE CUBES ,-39.95,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,82494L,WOODEN FRAME ANTIQUE WHITE ,-6,2011-07-18 14:24:00,2.95,16717,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,-17.700000000000003,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,82486,WOOD S/3 CABINET ANT WHITE FINISH,-4,2011-07-18 14:24:00,8.95,16717,United Kingdom,WOOD S/3 CABINET ANT WHITE FINISH,-35.8,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-4,2011-07-18 14:24:00,6.95,16717,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,-27.8,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,82482,WOODEN PICTURE FRAME WHITE FINISH,-6,2011-07-18 14:24:00,2.55,16717,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,-15.299999999999999,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,71459,HANGING JAM JAR T-LIGHT HOLDER,-12,2011-07-18 14:24:00,0.85,16717,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,-10.2,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,48184,DOORMAT ENGLISH ROSE ,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,DOORMAT ENGLISH ROSE ,-15.9,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,48138,DOORMAT UNION FLAG,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,DOORMAT UNION FLAG,-15.9,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,23233,WRAP POPPIES  DESIGN,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,WRAP POPPIES  DESIGN,-10.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,23232,WRAP VINTAGE LEAF DESIGN,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,WRAP VINTAGE LEAF DESIGN,-10.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,23075,PARLOUR CERAMIC WALL HOOK,-4,2011-07-18 14:24:00,4.15,16717,United Kingdom,PARLOUR CERAMIC WALL HOOK,-16.6,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22986,WRAP GINGHAM ROSE ,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,WRAP GINGHAM ROSE ,-10.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22897,OVEN MITT APPLES DESIGN,-10,2011-07-18 14:24:00,1.45,16717,United Kingdom,OVEN MITT APPLES DESIGN,-14.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22798,ANTIQUE GLASS DRESSING TABLE POT,-8,2011-07-18 14:24:00,2.95,16717,United Kingdom,ANTIQUE GLASS DRESSING TABLE POT,-23.6,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22794,SWEETHEART WIRE MAGAZINE RACK,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,SWEETHEART WIRE MAGAZINE RACK,-15.9,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22784,LANTERN CREAM GAZEBO ,-3,2011-07-18 14:24:00,4.95,16717,United Kingdom,LANTERN CREAM GAZEBO ,-14.850000000000001,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-07-18 14:24:00,9.95,16717,United Kingdom,SWEETHEART CAKESTAND 3 TIER,-19.9,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22704,WRAP RED APPLES ,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,WRAP RED APPLES ,-10.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22675,FRENCH KITCHEN SIGN BLUE METAL,-12,2011-07-18 14:24:00,1.25,16717,United Kingdom,FRENCH KITCHEN SIGN BLUE METAL,-15.0,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22672,FRENCH BATHROOM SIGN BLUE METAL,-12,2011-07-18 14:24:00,1.65,16717,United Kingdom,FRENCH BATHROOM SIGN BLUE METAL,-19.799999999999997,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,22485,SET OF 2 WOODEN MARKET CRATES,-2,2011-07-18 14:24:00,12.75,16717,United Kingdom,SET OF 2 WOODEN MARKET CRATES,-25.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,21755,LOVE BUILDING BLOCK WORD,-3,2011-07-18 14:24:00,5.95,16717,United Kingdom,LOVE BUILDING BLOCK WORD,-17.85,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,21749,LARGE RED RETROSPOT WINDMILL,-6,2011-07-18 14:24:00,2.1,16717,United Kingdom,LARGE RED RETROSPOT WINDMILL,-12.600000000000001,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,21746,SMALL RED RETROSPOT WINDMILL,-12,2011-07-18 14:24:00,1.25,16717,United Kingdom,SMALL RED RETROSPOT WINDMILL,-15.0,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,21523,DOORMAT FANCY FONT HOME SWEET HOME,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,DOORMAT FANCY FONT HOME SWEET HOME,-15.9,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,20718,RED RETROSPOT SHOPPER BAG,-10,2011-07-18 14:24:00,1.25,16717,United Kingdom,RED RETROSPOT SHOPPER BAG,-12.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,20717,STRAWBERRY SHOPPER BAG,-10,2011-07-18 14:24:00,1.25,16717,United Kingdom,STRAWBERRY SHOPPER BAG,-12.5,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560409,15036,ASSORTED COLOURS SILK FAN,-24,2011-07-18 14:24:00,0.83,16717,United Kingdom,ASSORTED COLOURS SILK FAN,-19.919999999999998,2011,7,2011-07,2011Q3,14:24:00,14,24,Monday,Afternoon,False,False,False,True
C560474,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,2011-07-19 10:46:00,1.95,12705,Germany,RED GINGHAM ROSE JEWELLERY BOX,-3.9,2011,7,2011-07,2011Q3,10:46:00,10,46,Tuesday,Morning,False,False,False,True
C560526,22197,POPCORN HOLDER,-4,2011-07-19 11:57:00,0.72,16401,United Kingdom,POPCORN HOLDER,-2.88,2011,7,2011-07,2011Q3,11:57:00,11,57,Tuesday,Morning,False,False,False,True
C560526,20725,LUNCH BAG RED RETROSPOT,-2,2011-07-19 11:57:00,1.65,16401,United Kingdom,LUNCH BAG RED RETROSPOT,-3.3,2011,7,2011-07,2011Q3,11:57:00,11,57,Tuesday,Morning,False,False,False,True
C560533,22493,PAINT YOUR OWN CANVAS SET,-2,2011-07-19 12:00:00,1.65,16488,United Kingdom,PAINT YOUR OWN CANVAS SET,-3.3,2011,7,2011-07,2011Q3,12:00:00,12,0,Tuesday,Morning,False,False,False,True
C560533,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-2,2011-07-19 12:00:00,1.65,16488,United Kingdom,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-3.3,2011,7,2011-07,2011Q3,12:00:00,12,0,Tuesday,Morning,False,False,False,True
C560540,85099B,JUMBO BAG RED RETROSPOT,-1,2011-07-19 12:26:00,2.08,12415,Australia,JUMBO BAG RED RETROSPOT,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-1,2011-07-19 12:26:00,0.55,12415,Australia,SET OF 60 PANTRY DESIGN CAKE CASES ,-0.55,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23306,SET OF 36 DOILIES PANTRY DESIGN,-1,2011-07-19 12:26:00,1.45,12415,Australia,SET OF 36 DOILIES PANTRY DESIGN,-1.45,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-2,2011-07-19 12:26:00,1.65,12415,Australia,SET 40 HEART SHAPE PETIT FOUR CASES,-3.3,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23296,SET OF 6 TEA TIME BAKING CASES,-2,2011-07-19 12:26:00,1.25,12415,Australia,SET OF 6 TEA TIME BAKING CASES,-2.5,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23295,SET OF 12 MINI LOAF BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415,Australia,SET OF 12 MINI LOAF BAKING CASES,-1.66,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23294,SET OF 6 SNACK LOAF BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415,Australia,SET OF 6 SNACK LOAF BAKING CASES,-1.66,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23293,SET OF 12 FAIRY CAKE BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415,Australia,SET OF 12 FAIRY CAKE BAKING CASES,-1.66,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23291,DOLLY GIRL CHILDRENS CUP,-1,2011-07-19 12:26:00,1.25,12415,Australia,DOLLY GIRL CHILDRENS CUP,-1.25,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23256,CHILDRENS CUTLERY SPACEBOY ,-1,2011-07-19 12:26:00,4.15,12415,Australia,CHILDRENS CUTLERY SPACEBOY ,-4.15,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23255,CHILDRENS CUTLERY CIRCUS PARADE,-1,2011-07-19 12:26:00,4.15,12415,Australia,CHILDRENS CUTLERY CIRCUS PARADE,-4.15,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,2011-07-19 12:26:00,4.15,12415,Australia,CHILDRENS CUTLERY DOLLY GIRL ,-4.15,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-07-19 12:26:00,4.95,12415,Australia,SET OF 3 REGENCY CAKE TINS,-4.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23244,ROUND STORAGE TIN VINTAGE LEAF,-1,2011-07-19 12:26:00,1.95,12415,Australia,ROUND STORAGE TIN VINTAGE LEAF,-1.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23242,TREASURE TIN BUFFALO BILL ,-1,2011-07-19 12:26:00,2.08,12415,Australia,TREASURE TIN BUFFALO BILL ,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23241,TREASURE TIN GYMKHANA DESIGN,-1,2011-07-19 12:26:00,2.08,12415,Australia,TREASURE TIN GYMKHANA DESIGN,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23240,SET OF 4 KNICK KNACK TINS DOILY ,-1,2011-07-19 12:26:00,4.15,12415,Australia,SET OF 4 KNICK KNACK TINS DOILEY ,-4.15,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,2011-07-19 12:26:00,4.15,12415,Australia,SET OF 4 KNICK KNACK TINS LEAF,-4.15,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-07-19 12:26:00,2.89,12415,Australia,DOILEY STORAGE TIN,-2.89,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23235,STORAGE TIN VINTAGE LEAF,-1,2011-07-19 12:26:00,2.89,12415,Australia,STORAGE TIN VINTAGE LEAF,-2.89,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23232,WRAP VINTAGE LEAF DESIGN,-1,2011-07-19 12:26:00,0.42,12415,Australia,WRAP VINTAGE LEAF DESIGN,-0.42,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23229,VINTAGE DONKEY TAIL GAME ,-1,2011-07-19 12:26:00,3.75,12415,Australia,VINTAGE DONKEY TAIL GAME ,-3.75,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23209,LUNCH BAG VINTAGE DOILY ,-1,2011-07-19 12:26:00,1.65,12415,Australia,LUNCH BAG DOILEY PATTERN ,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23207,LUNCH BAG ALPHABET DESIGN,-1,2011-07-19 12:26:00,1.65,12415,Australia,LUNCH BAG ALPHABET DESIGN,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23206,LUNCH BAG APPLE DESIGN,-1,2011-07-19 12:26:00,1.65,12415,Australia,LUNCH BAG APPLE DESIGN,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23203,JUMBO BAG VINTAGE DOILY ,-1,2011-07-19 12:26:00,2.08,12415,Australia,JUMBO BAG DOILEY PATTERNS,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23201,JUMBO BAG ALPHABET,-1,2011-07-19 12:26:00,2.08,12415,Australia,JUMBO BAG ALPHABET,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-1,2011-07-19 12:26:00,1.65,12415,Australia,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,-1,2011-07-19 12:26:00,1.65,12415,Australia,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23174,REGENCY SUGAR BOWL GREEN,-1,2011-07-19 12:26:00,4.15,12415,Australia,REGENCY SUGAR BOWL GREEN,-4.15,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23167,SMALL CERAMIC TOP STORAGE JAR ,-1,2011-07-19 12:26:00,0.83,12415,Australia,SMALL CERAMIC TOP STORAGE JAR ,-0.83,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2011-07-19 12:26:00,1.25,12415,Australia,MEDIUM CERAMIC TOP STORAGE JAR,-1.25,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-07-19 12:26:00,1.65,12415,Australia,LARGE CERAMIC TOP STORAGE JAR,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23159,SET OF 5 PANCAKE DAY MAGNETS,-1,2011-07-19 12:26:00,2.08,12415,Australia,SET OF 5 PANCAKE DAY MAGNETS,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23154,SET OF 4 JAM JAR MAGNETS,-1,2011-07-19 12:26:00,2.08,12415,Australia,SET OF 4 JAM JAR MAGNETS,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-07-19 12:26:00,6.25,12415,Australia,SET OF 10 LED DOLLY LIGHTS,-6.25,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22973,CHILDREN'S CIRCUS PARADE MUG,-1,2011-07-19 12:26:00,1.65,12415,Australia,CHILDREN'S CIRCUS PARADE MUG,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-07-19 12:26:00,4.95,12415,Australia,SET OF 3 CAKE TINS PANTRY DESIGN ,-4.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22546,MINI JIGSAW PURDEY,-1,2011-07-19 12:26:00,0.42,12415,Australia,MINI JIGSAW PURDEY,-0.42,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22545,MINI JIGSAW BUNNIES,-1,2011-07-19 12:26:00,0.42,12415,Australia,MINI JIGSAW BUNNIES,-0.42,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22492,MINI PAINT SET VINTAGE ,-36,2011-07-19 12:26:00,0.65,12415,Australia,MINI PAINT SET VINTAGE ,-23.400000000000002,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22150,3 STRIPEY MICE FELTCRAFT,-1,2011-07-19 12:26:00,1.95,12415,Australia,3 STRIPEY MICE FELTCRAFT,-1.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22147,FELTCRAFT BUTTERFLY HEARTS,-1,2011-07-19 12:26:00,1.45,12415,Australia,FELTCRAFT BUTTERFLY HEARTS,-1.45,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2011-07-19 12:26:00,4.95,12415,Australia,BAKING SET 9 PIECE RETROSPOT ,-4.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21974,SET OF 36 PAISLEY FLOWER DOILIES,-1,2011-07-19 12:26:00,1.45,12415,Australia,SET OF 36 PAISLEY FLOWER DOILIES,-1.45,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21936,RED RETROSPOT PICNIC BAG,-1,2011-07-19 12:26:00,2.95,12415,Australia,RED RETROSPOT PICNIC BAG,-2.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21933,PINK VINTAGE PAISLEY PICNIC BAG,-1,2011-07-19 12:26:00,1.65,12415,Australia,PINK VINTAGE PAISLEY PICNIC BAG,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,2011-07-19 12:26:00,2.08,12415,Australia,JUMBO BAG PINK VINTAGE PAISLEY,-2.08,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21917,SET 12 KIDS  WHITE CHALK STICKS,-1,2011-07-19 12:26:00,0.42,12415,Australia,SET 12 KIDS  WHITE CHALK STICKS,-0.42,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21843,RED RETROSPOT CAKE STAND,-1,2011-07-19 12:26:00,10.95,12415,Australia,RED RETROSPOT CAKE STAND,-10.95,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21503,TOYBOX  WRAP ,-1,2011-07-19 12:26:00,0.42,12415,Australia,TOYBOX  WRAP ,-0.42,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-1,2011-07-19 12:26:00,1.45,12415,Australia,SET OF 72 RETROSPOT PAPER  DOILIES,-1.45,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,20979,36 PENCILS TUBE RED RETROSPOT,-1,2011-07-19 12:26:00,1.25,12415,Australia,36 PENCILS TUBE RED RETROSPOT,-1.25,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,20725,LUNCH BAG RED RETROSPOT,-1,2011-07-19 12:26:00,1.65,12415,Australia,LUNCH BAG RED RETROSPOT,-1.65,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,23292,SPACEBOY CHILDRENS CUP,-1,2011-07-19 12:26:00,1.25,12415,Australia,SPACEBOY CHILDRENS CUP,-1.25,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560540,21918,SET 12 KIDS COLOUR  CHALK STICKS,-1,2011-07-19 12:26:00,0.42,12415,Australia,SET 12 KIDS COLOUR  CHALK STICKS,-0.42,2011,7,2011-07,2011Q3,12:26:00,12,26,Tuesday,Morning,False,False,False,True
C560550,85103,SILVER T-LIGHT SETTING,-37,2011-07-19 12:47:00,5.95,12971,United Kingdom,SILVER T-LIGHT SETTING,-220.15,2011,7,2011-07,2011Q3,12:47:00,12,47,Tuesday,Morning,False,False,False,True
C560556,84949,SILVER HANGING T-LIGHT HOLDER,-5,2011-07-19 13:04:00,1.65,13089,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-8.25,2011,7,2011-07,2011Q3,13:04:00,13,4,Tuesday,Afternoon,False,False,False,True
C560556,23171,REGENCY TEA PLATE GREEN ,-1,2011-07-19 13:04:00,1.65,13089,United Kingdom,REGENCY TEA PLATE GREEN ,-1.65,2011,7,2011-07,2011Q3,13:04:00,13,4,Tuesday,Afternoon,False,False,False,True
C560556,22360,GLASS JAR ENGLISH CONFECTIONERY,-2,2011-07-19 13:04:00,2.95,13089,United Kingdom,GLASS JAR ENGLISH CONFECTIONERY,-5.9,2011,7,2011-07,2011Q3,13:04:00,13,4,Tuesday,Afternoon,False,False,False,True
C560556,22364,GLASS JAR DIGESTIVE BISCUITS,-4,2011-07-19 13:04:00,2.95,13089,United Kingdom,GLASS JAR DIGESTIVE BISCUITS,-11.8,2011,7,2011-07,2011Q3,13:04:00,13,4,Tuesday,Afternoon,False,False,False,True
C560558,23170,REGENCY TEA PLATE ROSES ,-2,2011-07-19 13:22:00,1.65,12921,United Kingdom,REGENCY TEA PLATE ROSES ,-3.3,2011,7,2011-07,2011Q3,13:22:00,13,22,Tuesday,Afternoon,False,False,False,True
C560559,21314,SMALL GLASS HEART TRINKET POT,-3,2011-07-19 13:24:00,0.85,16145,United Kingdom,SMALL GLASS HEART TRINKET POT,-2.55,2011,7,2011-07,2011Q3,13:24:00,13,24,Tuesday,Afternoon,False,False,False,True
C560559,21067,VINTAGE RED TEATIME MUG,-3,2011-07-19 13:24:00,1.25,16145,United Kingdom,VINTAGE RED TEATIME MUG,-3.75,2011,7,2011-07,2011Q3,13:24:00,13,24,Tuesday,Afternoon,False,False,False,True
C560559,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-07-19 13:24:00,2.95,16145,United Kingdom,SET/5 RED RETROSPOT LID GLASS BOWLS,-2.95,2011,7,2011-07,2011Q3,13:24:00,13,24,Tuesday,Afternoon,False,False,False,True
C560560,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-19 13:26:00,12.75,17738,United Kingdom,REGENCY CAKESTAND 3 TIER,-12.75,2011,7,2011-07,2011Q3,13:26:00,13,26,Tuesday,Afternoon,False,False,False,True
C560560,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-07-19 13:26:00,2.95,17738,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,-2.95,2011,7,2011-07,2011Q3,13:26:00,13,26,Tuesday,Afternoon,False,False,False,True
C560561,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2011-07-19 13:28:00,8.5,17651,United Kingdom,3 HOOK PHOTO SHELF ANTIQUE WHITE,-8.5,2011,7,2011-07,2011Q3,13:28:00,13,28,Tuesday,Afternoon,False,False,False,True
